date,Open,HIgh,Low,PREV_CLOSE,LTP,Close,VWAP,52W_H,52W_L,VOLUME ,VALUE ,Trades
14-2-24,27100,27287.3,26777,27249.65,26870,26898.45,26950.91,30737.75,22605.6,22415,604104751.15,7023
15-2-24,27144.9,27144.9,26250,26898.45,26399,26332.9,26481.63,30737.75,22605.6,21511,569646252.6,9747
16-2-24,26540,26650,26251.5,26332.9,26290,26298,26412.41,30737.75,22605.6,27371,722934148.4,13128
19-2-24,26426,26894.4,26258.35,26298,26819,26815.3,26630.46,30737.75,22605.6,23096,615056990.6,10125
20-2-24,26750,26799.95,26412.5,26815.3,26460,26524.9,26570.2,30737.75,22605.6,20365,541102044,10192
21-2-24,26690,26718.75,26224,26524.9,26355.1,26345,26437.32,30737.75,22605.6,23910,632116308.8,10969
22-2-24,26345.05,26650,26207.4,26345,26565.05,26603.35,26470.09,30737.75,22605.6,18526,490384889.85,9377
23-2-24,26300.65,26779.85,26300.65,26603.35,26469.8,26489.65,26587.18,30737.75,22605.6,14216,377963361.05,6655
26-2-24,26340.2,26450,25972.6,26489.65,26026,26099.7,26168.19,30737.75,22605.6,28996,758772813,11995
27-2-24,26190,26506.9,26100.05,26099.7,26107.6,26191.3,26284.29,30737.75,22605.6,21987,577912695.6,11000
28-2-24,26191.3,26289.75,25421.5,26191.3,25550,25606.4,25918.89,30737.75,22605.6,32860,851694846.05,10664
29-2-24,25724.9,25833,25444.1,25606.4,25452,25504.4,25532.54,30737.75,22605.6,56138,1433345455.55,15866
1-3-24,25689,25895.95,25504.25,25504.4,25559.1,25637.8,25642.98,30737.75,22605.6,18817,482524038.55,7703
2-3-24,25795,25795,25550,25637.8,25749,25636.55,25666.46,30737.75,22605.6,450,11549906.8,291
4-3-24,25790,25845.8,25420,25636.55,25640,25730.3,25657.17,30737.75,22605.6,29764,763660088.3,9156
5-3-24,25801.1,25801.1,24954.95,25730.3,25098.4,25009.75,25110.86,30737.75,22605.6,47317,1188170623.85,12433
6-3-24,25009.75,25127.3,24458,25009.75,24885.65,24754.25,24701.35,30737.75,22605.6,33596,829866580.85,11913
7-3-24,24849.95,25031.9,24585.3,24754.25,24682.5,24705.9,24811.14,30737.75,22605.6,73323,1819227288,14659
11-3-24,24601.05,25358.9,24601.05,24705.9,25156.95,25312.25,25181.6,30737.75,22605.6,53262,1341222289.25,24537
