date,Open,High,Low,PREV_CLOSE,LTP,Close,VWAP,52W_H,52W_L,VOLUME ,VALUE,Trades
19-4-22,2158.1,2174.6,2023.55,2155.2,2040,2056.5,2110.2,2589,1782.25,824740,1740365324.35,47673
20-4-22,2075,2221.75,2065.65,2056.5,2208,2208.25,2168.12,2589,1782.25,3687080,7994026534.5,139581
21-4-22,2218.25,2275,2205.25,2208.25,2270,2270.1,2241.89,2589,1782.25,1491272,3343269333.5,76669
22-4-22,2250.1,2283,2237.2,2270.1,2260,2263.25,2263.16,2589,1782.25,558880,1264837492.25,31220
25-4-22,2252,2319.5,2240,2263.25,2268.9,2262.05,2283.87,2589,1817.25,1075394,2456054730.3,56550
26-4-22,2291.5,2337.95,2268,2262.05,2310,2311.35,2298.02,2589,1817.25,733155,1684804208.8,40713
27-4-22,2306.2,2361.75,2263.05,2311.35,2343.95,2349.9,2329.12,2589,1817.25,1043493,2430416737.2,45896
28-4-22,2383,2387.15,2314.05,2349.9,2371.35,2376.75,2358.11,2589,1817.25,995576,2347681943.05,92316
29-4-22,2376.75,2397,2321.45,2376.75,2334.85,2328.9,2359.35,2589,1817.25,784968,1852012448,33472
2-5-22,2314,2358.3,2309.7,2328.9,2349.9,2347.2,2339.1,2589,1853.2,490846,1148139644.1,35603
4-5-22,2350,2363.35,2273.5,2347.2,2306,2300.1,2321.76,2589,1853.2,451428,1048105553.95,32330
5-5-22,2325,2332.2,2269.85,2300.1,2280,2277.85,2300.8,2589,1853.2,395262,909419046.3,23229
6-5-22,2249,2274.9,2232.35,2277.85,2243.05,2245.45,2248.63,2589,1853.2,571407,1284882002.2,25646
9-5-22,2221,2255,2201.5,2245.45,2232,2232.9,2223.85,2589,1854,323573,719577652,23161
10-5-22,2235.1,2249.4,2185,2232.9,2185.1,2198.55,2218.9,2589,1854,365873,811834281.55,27091
11-5-22,2203,2217.45,2135.3,2198.55,2172,2167.65,2179.93,2589,1854,546421,1191158604.15,29761
12-5-22,2159.95,2209.8,2101.25,2167.65,2180.05,2177.4,2138.73,2589,1854,348099,744488233.75,22300
13-5-22,2195,2196.7,2099.05,2177.4,2102.15,2113.3,2146.04,2589,1854,431751,926554435.65,32976
16-5-22,2140,2287.7,2140,2113.3,2192.5,2196.2,2225.19,2589,1867.4,3304245,7352565518.45,181808
17-5-22,2220,2255,2182.55,2196.2,2225,2225.85,2219.77,2589,1867.4,1060771,2354672863.35,63830
18-5-22,2249,2252,2218.2,2225.85,2239.75,2236.65,2232.21,2589,1867.4,851138,1899917868.85,36788
19-5-22,2198.2,2255,2192.75,2236.65,2226.25,2231,2236.28,2589,1867.4,600776,1343506136.9,29297
20-5-22,2250.9,2274.4,2234.55,2231,2237.9,2239.4,2258.88,2589,1867.4,514340,1161834859.85,29928
23-5-22,2260,2265.75,2208.15,2239.4,2210.3,2213.4,2235.16,2589,1900,345694,772680425.75,24113
24-5-22,2213,2236.45,2199.05,2213.4,2205,2210.95,2216.46,2589,1900,267961,593925928.25,16712
25-5-22,2217,2224.65,2182.5,2210.95,2190,2186.1,2200.03,2589,1900,236264,519788194.8,17435
26-5-22,2194.9,2214,2165,2186.1,2203.25,2208,2191.93,2589,1900,309697,678833949.3,16343
27-5-22,2218.95,2218.95,2190.45,2208,2196.9,2198.05,2202.18,2589,1900,215682,474970516.75,9554
30-5-22,2208,2217.35,2196.15,2198.05,2208,2208.35,2206.83,2589,1900,625645,1380693869.75,26581
31-5-22,2214.9,2230,2190.35,2208.35,2200,2198.4,2206.38,2589,1900,590767,1303454391.2,29334
1-6-22,2205.9,2214.8,2182.5,2198.4,2197,2195.85,2201.93,2589,1900,394675,869047193.4,19599
2-6-22,2190,2211.65,2186.05,2195.85,2198.25,2198.75,2199.53,2589,1900,195697,430441289.3,14727
3-6-22,2205.5,2216.85,2122.2,2198.75,2145.2,2133.1,2145.19,2589,1900,715122,1534070445.05,29866
6-6-22,2144.9,2167.5,2130.55,2133.1,2139,2138.25,2146.03,2589,1900,374121,802874228.15,21914
7-6-22,2133,2148.9,2088,2138.25,2137.95,2138.35,2113.59,2589,1900,1062704,2246123479.7,29805
8-6-22,2145,2148.25,2113.6,2138.35,2135,2135.5,2132.65,2589,1900,490375,1045799453.25,44467
9-6-22,2130.5,2150,2122.7,2135.5,2137.7,2138.1,2140.01,2589,1900,335166,717258090,22134
10-6-22,2134.55,2153.95,2112,2138.1,2134.75,2135.4,2137.65,2589,1900,283855,606781402.45,17896
13-6-22,2117,2129,2098.7,2135.4,2116,2121.25,2115.71,2589,1900,231725,490262800.75,12983
14-6-22,2112.15,2130,2101.95,2121.25,2107,2116.1,2113.91,2589,1900,302507,639473453.1,14745
15-6-22,2120,2131,2112.1,2116.1,2120,2122.65,2121.71,2589,1900,205602,436227554.1,12777
16-6-22,2135.4,2139.9,2079.65,2122.65,2082.8,2084.25,2101.24,2589,1900,253721,533129910.9,12168
17-6-22,2075.6,2108.3,2047.1,2084.25,2055,2055.1,2068.4,2589,1900,492761,1019226621.55,18659
20-6-22,2055,2085.55,2047.15,2055.1,2063.95,2060.4,2066.56,2589,1900,446187,922070645.5,15845
21-6-22,2067,2090.05,2058.05,2060.4,2085,2086.25,2073.37,2589,1900,290807,602949265.25,11507
22-6-22,2085,2085.9,2053.95,2086.25,2063.6,2062.3,2068.74,2589,1900,403380,834489783.3,20146
23-6-22,2062.1,2097.85,2062.1,2062.3,2095,2090.4,2083.18,2589,1900,149241,310895823.5,12707
24-6-22,2100,2116.2,2090.65,2090.4,2099.15,2098.2,2100.72,2589,1900,236889,497638174.8,16620
27-6-22,2114.95,2128.2,2103,2098.2,2110.7,2115.85,2116.19,2589,1900,235386,498121150.85,16596
28-6-22,2111.15,2134.2,2102.8,2115.85,2130.65,2128,2122.78,2589,1900,137952,292841962.95,9601
29-6-22,2118,2160,2118,2128,2146.4,2155.25,2144.73,2589,1900,548808,1177045923.2,35884
30-6-22,2151.95,2156,2118,2155.25,2125,2121.95,2128.71,2589,1900,307330,654216211.35,15359
1-7-22,2122.95,2174,2122.95,2121.95,2171.7,2167.1,2155.75,2589,1900,284645,613622473.15,17683
4-7-22,2170.9,2186.9,2154.1,2167.1,2156.3,2164.6,2168.11,2589,1900,169527,367552357.85,8570
5-7-22,2156,2178.8,2144.05,2164.6,2146.5,2148.05,2162.14,2589,1900,163386,353262627.15,8835
6-7-22,2148.05,2179.9,2148,2148.05,2179.8,2174.35,2168.67,2589,1900,123949,268805027.15,10080
7-7-22,2188,2188,2157.3,2174.35,2170,2168.35,2170.67,2589,1900,89864,195064722.45,7526
8-7-22,2175,2201.1,2159.85,2168.35,2162.7,2169.35,2177.99,2589,1900,240521,523852086.15,13610
11-7-22,2164.4,2191.8,2136.9,2169.35,2183.95,2184.3,2169.7,2589,1900,282881,613767810.35,16697
12-7-22,2181,2182.6,2156,2184.3,2168.45,2167.25,2165.99,2589,1900,261604,566632099.15,12580
13-7-22,2177,2186.9,2164,2167.25,2176.5,2173.55,2173.99,2589,1900,218371,474735959.45,8017
14-7-22,2178,2191.15,2148,2173.55,2152.05,2160.3,2160.84,2589,1900,245807,531148905.15,19912
15-7-22,2132.05,2159,2111,2160.3,2142,2140.35,2135.13,2589,1900,1004798,2145375091.35,49058
18-7-22,2160.95,2179.9,2152,2140.35,2172.05,2174,2169.64,2589,1900,296459,643208731.35,19001
19-7-22,2170,2184.9,2100.35,2174,2168.2,2168.8,2169.71,2589,1900,202603,439589686.35,14771
20-7-22,2175,2179.6,2149.6,2168.8,2157.7,2158.9,2166.29,2589,1900,252406,546784651.75,12272
21-7-22,2159,2179.9,2155.5,2158.9,2178,2174.55,2173.15,2589,1900,408365,887437175.35,19503
22-7-22,2175,2200.4,2160,2174.55,2187.45,2191.95,2181.84,2589,1900,594869,1297911092.45,21984
25-7-22,2198.9,2213,2176.9,2191.95,2203.95,2204.45,2196.19,2589,1900,379605,833682933.65,19802
26-7-22,2200,2209.95,2171.55,2204.45,2180.25,2179.7,2180.95,2589,1900,232655,507409809.9,10323
27-7-22,2180,2197.65,2162,2179.7,2191.6,2190.25,2179.91,2589,1900,348755,760256137.25,13420
28-7-22,2204.9,2204.9,2176.5,2190.25,2180.05,2180.75,2185.44,2589,1900,249369,544981460.95,8731
29-7-22,2195,2238.9,2188,2180.75,2224.8,2227.4,2221.76,2589,1900,418157,929044274.7,17698
1-8-22,2232,2234,2208.8,2227.4,2230,2226.55,2224.57,2589,1900,286221,636718208.7,15087
2-8-22,2235.4,2262.6,2215,2226.55,2226,2227.65,2237.35,2589,1900,563363,1260438096.9,30125
3-8-22,2233.95,2241.55,2204.2,2227.65,2238.95,2236.4,2223.94,2589,1900,288612,641856620.8,15782
4-8-22,2250,2250,2194.85,2236.4,2218,2222.3,2223.26,2589,1900,437800,973343807.45,27084
5-8-22,2230.15,2259,2218.6,2222.3,2259,2254.8,2243.73,2589,1900,291021,652971843.45,28262
8-8-22,2260,2271,2220.3,2254.8,2225,2224.6,2235.97,2589,1900,323076,722387019.65,18038
10-8-22,2224.55,2234.8,2214.5,2224.6,2234.8,2227,2221.38,2589,1900,200902,446280288.3,13080
11-8-22,2240,2242.6,2221.45,2227,2227,2228.9,2228.64,2589,1900,158170,352503977.7,10288
12-8-22,2225,2245.8,2213.55,2228.9,2244,2227.6,2223.82,2589,1900,187340,416610464.75,11488
16-8-22,2248,2278,2239.2,2227.6,2271,2271.35,2265.19,2589,1900,407096,922148510.75,20008
17-8-22,2280,2307.35,2272,2271.35,2279.45,2283.15,2285.82,2589,1900,465269,1063521697.65,15611
18-8-22,2280,2334.8,2275.2,2283.15,2323.5,2322.85,2308.32,2589,1900,512571,1183176548.45,31401
19-8-22,2330.1,2367.75,2271.95,2322.85,2339,2350.85,2345.39,2589,1900,822726,1929612926.2,50938
22-8-22,2359.95,2359.95,2277.05,2350.85,2286,2282.95,2311.54,2589,1900,517330,1195826477.25,38394
23-8-22,2264.6,2315.9,2264.6,2282.95,2300,2296.05,2294.49,2589,1900,406760,933306566.25,33734
24-8-22,2296,2310,2280.55,2296.05,2295.1,2301.65,2298.04,2589,1900,363437,835194484.35,36000
25-8-22,2306.5,2309,2281.15,2301.65,2285,2284.2,2290.82,2589,1900,306034,701069099.1,17839
26-8-22,2289,2306.15,2277.55,2284.2,2286,2285.5,2289.45,2589,1900,582197,1332912370.55,29566
29-8-22,2274,2298,2271.1,2285.5,2288.3,2288.6,2286.13,2589,1900,360252,823583819.4,17448
30-8-22,2299.7,2304.75,2285.25,2288.6,2298,2299.7,2295.51,2589,1900,915785,2102197996.85,24521
1-9-22,2294.7,2314.35,2290,2299.7,2295,2296.35,2298.67,2589,1900,282890,650270540.25,17029
2-9-22,2305,2307.35,2276.2,2296.35,2286.5,2290.05,2289.78,2589,1900,1374277,3146798553.55,16296
5-9-22,2303.9,2305,2285,2290.05,2286,2288.15,2292.36,2589,1900,245656,563131834.1,9059
6-9-22,2297,2354.9,2280.4,2288.15,2348.15,2329.95,2301.87,2589,1900,1018694,2344902504.9,39230
7-9-22,2340,2446.95,2329,2329.95,2404,2405.35,2410.23,2589,1900,2631230,6341866701.85,127551
8-9-22,2420.85,2452.5,2405,2405.35,2416.55,2421.15,2423.58,2589,1900,1047830,2539499883.7,52566
9-9-22,2448,2507.95,2352.05,2421.15,2371,2365.6,2436.5,2589,1900,1690337,4118510308.35,89613
12-9-22,2375,2514.65,2340.25,2365.6,2511,2500.85,2451.33,2589,1900,1990854,4880232501.75,119331
13-9-22,2513.4,2592.95,2510.1,2500.85,2565.4,2572.8,2561.1,2592.95,1900,2058195,5271250645.15,94650
14-9-22,2550.05,2785,2541.1,2572.8,2728.8,2743.2,2673.66,2785,1900,4456168,11914299733.7,195259
15-9-22,2770.05,2775.85,2683,2743.2,2741,2747.7,2729.99,2785,1900,2083853,5688892231.35,99277
16-9-22,2750,2755,2558.25,2747.7,2628,2611.5,2654.39,2785,1900,2154427,5718687161.05,101542
19-9-22,2624,2721.9,2577,2611.5,2639.95,2641.1,2657.3,2785,1900,3716139,9874883172.9,159687
20-9-22,2674.4,2762,2656,2641.1,2720,2725.6,2713.68,2785,1900,1961065,5321700801.15,104737
21-9-22,2703.9,2714,2523.1,2725.6,2535.25,2531.2,2595.81,2785,1900,2989063,7759033815.8,151524
22-9-22,2505,2578.9,2461.2,2531.2,2572,2555.7,2535.9,2785,1900,2337503,5927667825.95,106847
23-9-22,2575,2585.5,2472.2,2555.7,2485.3,2488.9,2527.52,2785,1900,1396618,3529976404.05,54365
26-9-22,2460,2476,2350,2488.9,2358.6,2378.25,2398.26,2785,1900,1687672,4047472805.7,81191
27-9-22,2390,2404.7,2313.1,2378.25,2373,2373.45,2364.91,2785,1900,1483769,3508984106.45,77440
28-9-22,2354,2409,2325.6,2373.45,2349,2350.3,2367.88,2785,1900,1257484,2977566189.8,62467
29-9-22,2370,2385,2321.3,2350.3,2381,2374.05,2350.82,2785,1900,1159023,2724659492.6,43968
30-9-22,2370,2428,2360.4,2374.05,2419.8,2415.65,2399.57,2785,1900,896917,2152213593.55,44486
3-10-22,2419.8,2434.9,2288,2415.65,2299,2301.3,2351.51,2785,1900,1166442,2742903539.7,48779
4-10-22,2355,2373.3,2288.05,2301.3,2360,2359.65,2345.52,2785,1900,714858,1676713186.3,35698
6-10-22,2371.45,2397.75,2344,2359.65,2379,2381.75,2378.46,2785,1900,690259,1641751339.85,36234
7-10-22,2370.15,2400,2350,2381.75,2384.85,2384.75,2375.81,2785,1900,567262,1347707487.7,28218
10-10-22,2350,2399.9,2350,2384.75,2375.45,2369.25,2372.27,2785,1900,383666,910160405,22152
11-10-22,2375.05,2376.75,2305.7,2369.25,2308,2311.65,2342.8,2785,1900,380893,892355818.2,21308
12-10-22,2318,2339.4,2282.1,2311.65,2310,2316.8,2309.33,2785,1900,611941,1413172278,26880
13-10-22,2316,2318,2242.9,2316.8,2248.65,2253.9,2266.58,2785,1900,528138,1197067819.1,26598
14-10-22,2272,2285.95,2237.05,2253.9,2238.05,2243.65,2258.63,2785,1900,446497,1008470122,28095
17-10-22,2232,2285.05,2205.3,2243.65,2260,2270.1,2248.94,2785,1900,1512370,3401236282.85,80089
18-10-22,2259,2293.2,2216,2270.1,2219,2219.25,2240.03,2785,1900,1189726,2665021579.8,67956
19-10-22,2219,2258.4,2212.55,2219.25,2240.1,2246.45,2241.32,2785,1900,724058,1622843649.2,38163
20-10-22,2230,2299,2227.95,2246.45,2284.95,2287.6,2267,2785,1900,713402,1617283616.8,39341
21-10-22,2271,2300,2241.05,2287.6,2257,2256.55,2266.62,2785,1900,389554,882972215.65,24067
24-10-22,2265.25,2279.85,2252.3,2256.55,2256,2257.1,2261.5,2785,1900,46329,104773127.25,2994
25-10-22,2260.05,2278.9,2242.8,2257.1,2247.95,2247.5,2263.73,2785,1900,383657,868494844.95,18641
27-10-22,2275,2318,2250.4,2247.5,2311,2313,2290.14,2785,1900,561435,1285764593.5,29211
28-10-22,2315,2330,2284,2313,2319.9,2324.45,2314.51,2785,1900,650727,1506116916.5,27209
31-10-22,2347.4,2397.9,2327.9,2324.45,2390,2390.3,2375.51,2785,1900,584214,1387808822.8,29966
1-11-22,2399,2436.4,2386.55,2390.3,2430,2428.05,2412.65,2785,1900,726935,1753842476.05,28214
2-11-22,2430,2453.05,2415,2428.05,2435.9,2440,2437.25,2785,1900,460821,1123136715.7,21675
3-11-22,2410,2473.55,2410,2440,2458,2455.35,2453.65,2785,1900,406672,997831753.25,25251
4-11-22,2462,2514.95,2459.3,2455.35,2483.5,2480.7,2485.77,2785,1900,585433,1455251528.75,32804
7-11-22,2486.5,2504.3,2452.15,2480.7,2484.3,2484.95,2484.43,2785,1900,470005,1167696716.3,25264
9-11-22,2484.95,2505,2424.95,2484.95,2433,2438.35,2465.38,2785,1900,675313,1664906389,36477
10-11-22,2428,2464,2378.75,2438.35,2393.95,2392.25,2414.12,2785,1900,513144,1238790271.9,24640
11-11-22,2424.8,2433.75,2383,2392.25,2394,2390.65,2408.57,2785,1900,276834,666773203.8,12897
14-11-22,2400,2456.7,2379,2390.65,2431.5,2435.45,2427.34,2785,1900,557530,1353313693.5,28375
15-11-22,2447.65,2514.75,2442.1,2435.45,2480.5,2478.65,2481.41,2785,1900,1003908,2491104907.9,48446
16-11-22,2463.65,2511.25,2442.05,2478.65,2463,2465.6,2480.66,2785,1900,693470,1720260771,49095
17-11-22,2464,2482.45,2440.55,2465.6,2443,2448.15,2458.87,2785,1900,188784,464195334.3,13238
18-11-22,2456,2470,2414.75,2448.15,2462,2460.7,2441.51,2785,1900,540609,1319900137.2,24944
21-11-22,2452.7,2463.5,2418.95,2460.7,2444.85,2456.75,2443.68,2785,1900,433180,1058553887.85,20421
22-11-22,2458,2493.95,2440.05,2456.75,2457.5,2460.85,2471.06,2785,1900,290733,718419793.75,17854
23-11-22,2469.9,2480,2444.05,2460.85,2460,2458.9,2461.49,2785,1900,278487,685493215.6,16756
24-11-22,2456,2473,2447.7,2458.9,2462.95,2461.35,2460.15,2785,1900,310621,764175535.7,16038
25-11-22,2468.8,2515,2455.65,2461.35,2514,2507.25,2489.44,2785,1900,450737,1122082277.3,23057
28-11-22,2515,2543,2500.2,2507.25,2525.35,2527.1,2525.91,2785,1900,876480,2213913411.25,39106
29-11-22,2538,2562,2506,2527.1,2514,2514.05,2536.22,2785,1900,474639,1203786585.5,25533
30-11-22,2516.95,2570,2507.55,2514.05,2560.1,2563.25,2545.32,2785,1900,565921,1440447648.45,27338
1-12-22,2568,2603.95,2550,2563.25,2577,2577.35,2577.92,2785,1900,770271,1985696382.15,30935
2-12-22,2589,2625.65,2555,2577.35,2610,2609.3,2595.65,2785,1900,816152,2118446349.35,48342
5-12-22,2610.2,2628.8,2594,2609.3,2622.05,2621.1,2614.16,2785,1900,458990,1199871318.3,42225
6-12-22,2610,2656.85,2608.05,2621.1,2618.1,2621.15,2631.72,2785,1900,599147,1576788336.95,37564
7-12-22,2619.85,2643.8,2598.6,2621.15,2600.4,2605.95,2615.12,2785,1900,418544,1094544432.85,24413
8-12-22,2602,2634,2602,2605.95,2623.1,2621.25,2617.52,2785,1900,337427,883222564.45,17629
9-12-22,2638,2642.4,2594.9,2621.25,2626.9,2619.5,2616.37,2785,1900,491049,1284763780.8,27649
12-12-22,2614.7,2653,2595,2619.5,2649,2642.4,2635.65,2785,1900,306720,808406388.5,21327
13-12-22,2662,2675,2643,2642.4,2659.5,2659.55,2659.23,2785,1900,429720,1142725479.95,27399
14-12-22,2663.05,2675,2657,2659.55,2661.75,2668.6,2667.64,2785,1900,226019,602937536.05,14082
15-12-22,2661.75,2672,2611,2668.6,2624.95,2635.5,2656.21,2785,1900,439279,1166815666.2,19121
16-12-22,2610.1,2655,2595.35,2635.5,2619.95,2616.75,2620.66,2785,1900,433332,1135617942.05,23279
19-12-22,2612.95,2645.95,2600.2,2616.75,2639.9,2638.5,2630.16,2785,1900,184905,486330085.95,10844
20-12-22,2635,2635,2570.55,2638.5,2593.05,2592.5,2593.77,2785,1900,271075,703105107.15,15565
21-12-22,2605,2635,2531.3,2592.5,2550,2540.95,2574.3,2785,1900,238252,613332590,15462
22-12-22,2540,2578,2496.75,2540.95,2508.5,2513.7,2521.68,2785,1900,332075,837385939.95,19180
23-12-22,2491,2500,2356.4,2513.7,2370,2374.1,2425.72,2785,1900,262926,637784267.3,20035
26-12-22,2372,2448.5,2360,2374.1,2429.15,2423.65,2425.69,2785,1900,480611,1165814491.6,33035
27-12-22,2430.95,2487.95,2428.1,2423.65,2486,2478,2458.72,2785,1900,260633,640823711.85,17590
