date,Open,High,Low,PREV_CLOSE,LTP,Close,VWAP,52W_H,52W_L,VOLUME ,VALUE ,Trades
27-4-22,385,387.7,376.25,385.15,385,384.55,382.6,442.5,274,11121579,4255138388.3,124869
28-4-22,389.9,389.9,380.45,384.55,384.8,383.35,384.68,442.5,274,7163762,2755747283.95,69127
29-4-22,384.7,385.5,370.75,383.35,372,372.2,377.76,442.5,274,10529413,3977632085.55,86885
2-5-22,371.6,380.5,368.75,372.2,376.85,378.15,376.7,442.5,274,5959678,2245021327.65,64005
4-5-22,379.55,382,364.65,378.15,369,368.1,371.77,442.5,274,5415006,2013149771.35,90293
5-5-22,371,375.35,364.95,368.1,368,366.35,370.5,442.5,274,5794511,2146866766.85,68751
6-5-22,360.55,372.35,360.55,366.35,365.55,365.4,366.85,442.5,274,5868878,2153018926.9,66036
9-5-22,363.35,369,359.45,365.4,366,366.75,364.78,442.5,274,3690073,1346059813.75,41297
10-5-22,368.55,373.9,355,366.75,356,358.2,365.78,442.5,274,6322735,2312728668.3,93084
11-5-22,360,365.8,351.2,358.2,359.9,359.05,358.11,442.5,274,5728451,2051389070.85,58016
12-5-22,356.85,382,349.3,359.05,374,373.55,362.67,442.5,274,7493279,2717610573.3,64751
13-5-22,378,378.55,356.1,373.55,358.3,359.1,361.8,442.5,274,10195371,3688710560.4,109911
16-5-22,367,377.7,360.35,359.1,367.4,368,369.03,442.5,274,50459752,18621115228,504451
17-5-22,371,372.15,364,368,369,368.8,368.34,442.5,274,9431128,3473901611.3,157132
18-5-22,369.25,372.6,359.7,368.8,361.2,361.1,364.08,442.5,274,11887905,4328200743.85,179443
19-5-22,358.15,364.95,357.25,361.1,364.3,364,362.7,442.5,274,9179791,3329500572.15,144950
20-5-22,368,368,362.05,364,363.45,363,364.5,442.5,274,4308673,1570490455.6,76120
23-5-22,365.65,367.3,362.4,363,363.2,363.45,365.37,442.5,274,3889679,1421165040.05,76635
24-5-22,364.8,365.7,360.45,363.45,361.8,361.45,362.82,442.5,274,4200025,1523872262.45,31706
25-5-22,362.4,364.25,360.65,361.45,362,361.7,362.39,442.5,274,2440985,884592573.45,21830
26-5-22,362.15,366.3,359.7,361.7,365.55,365.4,363.19,442.5,274,3900318,1416548155.75,42244
27-5-22,368,368.15,363.75,365.4,365.6,366.3,365.83,442.5,274,1603075,586453335.15,20260
30-5-22,368.5,372.5,366.75,366.3,371.25,371.55,369.75,442.5,274,5001959,1849478410.55,59109
31-5-22,371.55,372.8,368.65,371.55,370.4,369.4,369.61,442.5,274,11507115,4253131641.6,54133
1-6-22,370,373,369.15,369.4,372,371.65,371.38,442.5,274,2369910,880125435.3,27825
