date,Open,High,Low,PREV_CLOSE,LTP,Close,VWAP,52W_H,52W_L,VOLUME ,VALUE ,Trades
13-5-22,2338,2356.95,2265.05,2334.9,2303,2302.9,2311.8,3838,2139.05,84589,195552935.8,7114
16-5-22,2329.8,2399.95,2283.05,2302.9,2397.5,2390.85,2362.14,3838,2139.05,76036,179607560.75,8547
17-5-22,2405,2429,2325.4,2390.85,2401.05,2394.15,2366.38,3838,2139.05,82419,195034834.9,8060
18-5-22,2409,2450,2374.55,2394.15,2384.7,2380.85,2409.45,3838,2139.05,68315,164601603.6,5896
19-5-22,2345,2363.45,2301,2380.85,2324.7,2322.95,2333.32,3838,2139.05,60062,140144102.85,5327
20-5-22,2340,2475.65,2340,2322.95,2437.1,2449.15,2411.96,3838,2139.05,166921,402607365.65,11597
23-5-22,2470,2482.8,2394,2449.15,2437.7,2436.35,2441.03,3838,2139.05,113002,275840946.3,8031
24-5-22,2450,2502.55,2340.1,2436.35,2372.65,2374.2,2385.21,3838,2139.05,119134,284159308.45,8187
25-5-22,2395.6,2399.85,2299.95,2374.2,2332.95,2320.95,2338.27,3838,2139.05,84045,196519550.35,8781
26-5-22,2332.9,2377.85,2195.05,2320.95,2370,2362.55,2288.57,3838,2139.05,147167,336801591.7,14682
27-5-22,2386.9,2390.95,2322.1,2362.55,2340,2341.7,2361.24,3838,2139.05,47602,112399783.35,4905
30-5-22,2349.7,2440,2345,2341.7,2421,2425,2421.58,3838,2139.05,76953,186347466.5,6607
31-5-22,2424.95,2424.95,2366.3,2425,2389.5,2382.25,2390.05,3838,2139.05,69400,165869778.65,6863
1-6-22,2358.05,2443.85,2355.2,2382.25,2372,2371.8,2405.39,3838,2139.05,119607,287702028.7,12047
2-6-22,2379.7,2386.05,2311.2,2371.8,2336,2342.1,2340.41,3838,2139.05,111970,262055823.25,9892
3-6-22,2351.2,2355.05,2130,2342.1,2148,2144.95,2188.37,3838,2130,648720,1419637312.85,58353
6-6-22,2145.7,2148,2072.05,2144.95,2087.55,2086.5,2096.56,3838,2072.05,378373,793283213.15,20202
7-6-22,2084.55,2098.75,2045,2086.5,2078,2077.1,2069.47,3838,2045,276877,572987665.1,12336
8-6-22,2099.95,2177,2080.15,2077.1,2111.05,2109.95,2134.24,3838,2045,338553,722553538.65,24640
9-6-22,2125,2138,2081.75,2109.95,2121.2,2132,2113.37,3838,2045,108939,230228784.65,8027
10-6-22,2102.1,2163,2082.1,2132,2150.15,2150.45,2142.02,3838,2045,155295,332644881.25,12656
13-6-22,2120.45,2120.45,2063.45,2150.45,2104,2104.35,2097.26,3838,2045,72221,151466495.7,7587
14-6-22,2070,2150,2065,2104.35,2149.95,2136.95,2123.74,3838,2045,116025,246407449.5,8995
15-6-22,2140,2195,2105.2,2136.95,2115.5,2121.65,2147.53,3838,2045,113771,244327057.05,9827
16-6-22,2151,2158.8,2072,2121.65,2072.05,2090.35,2110.76,3838,2045,176125,371758348.25,12882
17-6-22,2080,2097.8,2025,2090.35,2037.7,2040.15,2048.63,3838,2025,123142,252271819.5,13004
20-6-22,2058,2074.25,2032,2040.15,2051,2050.8,2050.16,3838,2025,79944,163897614.2,9654
21-6-22,2078,2078,2025,2050.8,2048,2048,2048.04,3838,2025,174916,358234409.75,10261
22-6-22,2048,2059,2017.05,2048,2053.7,2044.55,2044.15,3838,2017.05,188710,385752207.5,8152
23-6-22,2049,2075,2003.7,2044.55,2019,2018.95,2037.5,3838,2003.7,168273,342856372.7,16899
24-6-22,2038.95,2086.9,2021.1,2018.95,2068,2059.2,2055.21,3838,2003.7,413694,850228899.5,18952
27-6-22,2080,2134.1,2080,2059.2,2092.4,2092.9,2109.76,3838,2003.7,361986,763704799.45,23681
28-6-22,2093.8,2112.45,2040.15,2092.9,2096,2100,2091.63,3838,2003.7,214659,448987578.8,9800
29-6-22,2075.15,2137.75,2052.2,2100,2107.15,2122.45,2111.69,3838,2003.7,124672,263268103.15,14345
30-6-22,2114.2,2136.7,2090.6,2122.45,2101.15,2108.95,2108.37,3838,2003.7,151558,319540131.55,15388
1-7-22,2106.2,2160.9,2100,2108.95,2149,2147.05,2141.11,3838,2003.7,128324,274756424.9,8669
4-7-22,2147,2200,2142.15,2147.05,2190.05,2196.9,2177.28,3838,2003.7,64396,140208076.55,5756
5-7-22,2188,2213.5,2162.2,2196.9,2195,2183.6,2192.61,3838,2003.7,144482,316793174.9,8173
6-7-22,2183.6,2253.6,2180.15,2183.6,2250,2248.45,2227.66,3838,2003.7,226254,504016868.65,14806
7-7-22,2273.6,2295.1,2236.05,2248.45,2285,2284.25,2273.19,3838,2003.7,126931,288537752.9,6804
8-7-22,2284.25,2350,2235,2284.25,2260,2256.35,2295.43,3838,2003.7,280710,644350884.55,19599
11-7-22,2262,2264.8,2214.35,2256.35,2229.65,2234.05,2232.6,3838,2003.7,62204,138876675,5381
12-7-22,2234,2245.8,2185,2234.05,2189.75,2195,2217.94,3838,2003.7,75689,167873870.15,6356
13-7-22,2204.8,2265,2204.05,2195,2225.05,2224.45,2242.59,3838,2003.7,187743,421031062.85,9929
14-7-22,2230.9,2242.05,2146.1,2224.45,2175.25,2179.5,2192.15,3838,2003.7,54025,118430872.4,5424
15-7-22,2175.25,2196.95,2152.15,2179.5,2169.35,2178.55,2172.51,3838,2003.7,36595,79502974.8,3318
18-7-22,2189.8,2259,2188,2178.55,2245,2244.75,2239.22,3838,2003.7,103532,231830712.3,7564
19-7-22,2245,2250,2222.35,2244.75,2247,2244.5,2237.88,3838,2003.7,149299,334112718.4,6640
20-7-22,2265.95,2272.15,2227.15,2244.5,2227.15,2236.85,2247.48,3838,2003.7,200965,451664749.3,13991
21-7-22,2225,2303.45,2225,2236.85,2274,2280.2,2268.07,3838,2003.7,131282,297756813.55,11700
22-7-22,2289.6,2367.8,2249,2280.2,2338,2332.5,2320.18,3838,2003.7,241191,559606368.05,13861
25-7-22,2333.2,2364,2321.5,2332.5,2357.25,2355.35,2348.48,3838,2003.7,170248,399824149.6,11734
26-7-22,2348,2449,2335.65,2355.35,2423,2423.85,2408.87,3838,2003.7,293674,707423480.85,24474
27-7-22,2416,2465,2381.4,2423.85,2457.45,2457.15,2436.82,3838,2003.7,196020,477664860.95,12446
28-7-22,2480,2515,2427.2,2457.15,2434,2436.2,2469.32,3838,2003.7,121220,299331447.4,9757
29-7-22,2438,2515,2438,2436.2,2496.9,2504.15,2489.39,3838,2003.7,94074,234186966.35,10371
1-8-22,2504.15,2550.95,2491.6,2504.15,2540,2538.8,2521.26,3838,2003.7,84410,212819335.85,7516
2-8-22,2502,2585.6,2502,2538.8,2536.75,2550.75,2543.51,3838,2003.7,96028,244248195.85,6780
3-8-22,2554.3,2570.35,2513,2550.75,2552,2555.85,2542.9,3838,2003.7,49601,126130363.15,4729
4-8-22,2570.5,2578.6,2486,2555.85,2527.9,2536.6,2543.34,3838,2003.7,130391,331628381.25,9247
5-8-22,2530,2659.75,2529.05,2536.6,2616,2621.95,2612.1,3838,2003.7,247462,646395252.75,23967
8-8-22,2616.05,2655,2584,2621.95,2600,2598.05,2615.66,3838,2003.7,79657,208355784.85,7084
10-8-22,2600.6,2630,2568.85,2598.05,2595.35,2604,2603.59,3838,2003.7,66356,172763846.3,7254
11-8-22,2638.6,2659.9,2605.05,2604,2634.8,2642.85,2637.72,3838,2003.7,82745,218258275.65,6300
12-8-22,2660,2676.85,2612.25,2642.85,2657.75,2647.85,2648.08,3838,2003.7,95512,252923013.95,7733
16-8-22,2708,2708,2610.05,2647.85,2650,2652.8,2651.97,3838,2003.7,211941,562060812.45,15073
17-8-22,2653,2723.9,2632.3,2652.8,2686.15,2699.35,2691.39,3838,2003.7,189248,509340272.1,14640
18-8-22,2699.35,2749,2675,2699.35,2732,2739.9,2714.43,3838,2003.7,233001,632463922.45,13424
19-8-22,2739.9,2786,2695.25,2739.9,2710,2708.5,2740.36,3838,2003.7,156015,427537581.2,10216
22-8-22,2708.05,2711,2630.05,2708.5,2638,2654.4,2664.2,3838,2003.7,101257,269768767.05,6517
23-8-22,2632,2693,2609.5,2654.4,2659.5,2655.35,2628.12,3838,2003.7,358408,941938612.95,14894
24-8-22,2661,2682,2637,2655.35,2652.2,2661.3,2660.22,3838,2003.7,52445,139515324.4,6811
25-8-22,2654,2680.7,2621.65,2661.3,2629,2626.75,2644.82,3838,2003.7,48381,127959031.85,4556
26-8-22,2630.9,2668.5,2621,2626.75,2650,2650.65,2643.01,3838,2003.7,38962,102977119.65,4687
29-8-22,2590.15,2667.25,2572.05,2650.65,2652.5,2653.1,2641.78,3838,2003.7,37775,99793177.3,3889
30-8-22,2659.7,2737.15,2659.7,2653.1,2712,2716.55,2713.88,3838,2003.7,134644,365408096.65,8035
1-9-22,2724.7,2748,2683,2716.55,2686.05,2691.15,2701.42,3838,2003.7,80715,218044982.95,10375
2-9-22,2718.95,2738,2675.05,2691.15,2713.2,2705.25,2713.13,3838,2003.7,55905,151677400.3,5646
5-9-22,2715,2734.55,2695,2705.25,2695.9,2699.7,2712.55,3838,2003.7,37341,101289171.6,3703
6-9-22,2720,2724.85,2676.05,2699.7,2710,2709.9,2701.02,3838,2003.7,24819,67036493.45,2705
7-9-22,2680.05,2853.95,2680.05,2709.9,2830.5,2821.2,2806.77,3838,2003.7,347479,975292528.7,26803
8-9-22,2835,2967.35,2832.05,2821.2,2940,2938.35,2914.83,3838,2003.7,478540,1394861041.2,30171
9-9-22,2960.6,2985,2825.45,2938.35,2838.25,2840.7,2913.11,3838,2003.7,253289,737858684.05,19402
12-9-22,2844.95,2882.5,2805.25,2840.7,2850,2850.35,2847.92,3838,2003.7,129421,368580400,11382
13-9-22,2856.4,2925,2850,2850.35,2855,2858.05,2882.53,3838,2003.7,149393,430629122.95,12397
14-9-22,2835,2920,2800,2858.05,2868,2887.2,2870.9,3838,2003.7,303216,870502835.3,25252
15-9-22,2884,2934.55,2872.3,2887.2,2902,2914.2,2905.69,3838,2003.7,172105,500084368.85,14681
16-9-22,2905,2949,2800,2914.2,2819.6,2833.35,2889.12,3838,2003.7,216580,625725093.25,17072
19-9-22,2840,2910,2757.15,2833.35,2820,2817.8,2844.01,3838,2003.7,134777,383306553,11512
20-9-22,2830,2944,2814,2817.8,2896.25,2909.5,2883.45,3838,2003.7,270644,780389609.7,16970
21-9-22,2909,2935.3,2747.95,2909.5,2779,2769.25,2809.05,3838,2003.7,251983,707833681.3,20343
22-9-22,2775,2861.5,2727.3,2769.25,2759.8,2757.85,2788.18,3838,2003.7,190262,530485364.05,15188
23-9-22,2766,2795,2622.05,2757.85,2666.1,2664.9,2680.36,3838,2003.7,158927,425980854.35,13496
26-9-22,2664,2664,2475,2664.9,2498.75,2540,2575.25,3838,2003.7,111544,287253610.1,9987
27-9-22,2534.95,2605,2510.9,2540,2558,2554.5,2560.79,3838,2003.7,118265,302851523.2,8700
28-9-22,2541,2575.25,2451.3,2554.5,2508.7,2516.5,2529.95,3838,2003.7,87293,220846669.1,7789
29-9-22,2546.45,2584,2512.05,2516.5,2567.05,2559.15,2552.29,3838,2003.7,73065,186482873.95,7353
30-9-22,2545,2640,2545,2559.15,2639.75,2625.65,2596.8,3838,2003.7,117308,304625033.1,12465
3-10-22,2596.5,2653.9,2526.85,2625.65,2542.15,2548.95,2595.73,3838,2003.7,77190,200364515.9,8152
4-10-22,2555,2630,2555,2548.95,2585.15,2589,2586.66,3838,2003.7,70399,182098583.6,6162
6-10-22,2597.8,2636,2590.2,2589,2622,2624.55,2620.04,3838,2003.7,53300,139648380.15,6707
7-10-22,2638.45,2638.45,2538,2624.55,2563.4,2569.25,2570.85,3838,2003.7,135422,348149099.9,10290
10-10-22,2555,2580,2525,2569.25,2551.2,2554.35,2547.89,3838,2003.7,46125,117521607.5,5265
11-10-22,2579.95,2587.8,2479.25,2554.35,2484.85,2490,2525.73,3838,2003.7,63244,159737512.15,7515
12-10-22,2480.4,2544.8,2467.05,2490,2525.2,2530.55,2505.29,3838,2003.7,65925,165161548.8,6856
13-10-22,2500.15,2538.75,2481,2530.55,2505,2508.25,2504.71,3838,2003.7,62383,156251233.4,5926
14-10-22,2525,2547.8,2438,2508.25,2483.85,2479.15,2484.93,3838,2003.7,179815,446828050.65,14066
17-10-22,2479.15,2516.4,2425.25,2479.15,2499.75,2504.4,2476.38,3838,2003.7,88576,219347649.85,9630
18-10-22,2504.4,2588,2504.4,2504.4,2542.7,2538.9,2549.17,3838,2003.7,114835,292733479.75,10664
19-10-22,2511.2,2579,2511.2,2538.9,2576,2567.9,2564.12,3838,2003.7,120239,308306958.45,10721
20-10-22,2550.15,2737.95,2546.7,2567.9,2690,2684.7,2635.57,3838,2003.7,175464,462447210.85,12677
21-10-22,2687.9,2694.65,2609.45,2684.7,2622.3,2651.15,2665.67,3838,2003.7,114331,304768584.25,9838
24-10-22,2651.15,2700,2651.1,2651.15,2664.3,2680.5,2679.15,3838,2003.7,9855,26402995.15,1077
25-10-22,2675,2746.95,2605,2680.5,2619,2631.85,2690.91,3838,2003.7,141232,380043056.35,9731
27-10-22,2637.8,2652.8,2582.15,2631.85,2606,2608.15,2610.41,3838,2003.7,112134,292715398.85,9654
28-10-22,2614.8,2628.75,2580.15,2608.15,2599.9,2598.45,2600.28,3838,2003.7,38834,100979423.55,4589
31-10-22,2611.45,2725,2607.5,2598.45,2718.95,2712.65,2691.19,3838,2003.7,134636,362331178.6,10607
1-11-22,2730,2818.4,2691.55,2712.65,2806,2803.55,2751.58,3838,2003.7,245002,674141800.75,16924
2-11-22,2803.55,2872,2787.45,2803.55,2831,2838.5,2840.87,3838,2003.7,327984,931759445.35,21130
3-11-22,2825.1,2864,2795.7,2838.5,2810.8,2808.2,2830.45,3838,2003.7,95918,271491028.2,10701
4-11-22,2814.05,2836.9,2764.5,2808.2,2765.15,2780.25,2808.88,3838,2003.7,173263,486674159.25,12799
7-11-22,2809.65,2814.9,2775,2780.25,2801,2801.95,2793.01,3838,2003.7,104515,291911800.55,11773
9-11-22,2815,2868,2765.15,2801.95,2765.15,2781.75,2818.55,3838,2003.7,186846,526635524.2,15871
10-11-22,2787,2804.35,2727,2781.75,2772.75,2768.6,2759.47,3838,2003.7,97523,269112188.25,8294
11-11-22,2800,2840,2776,2768.6,2809.95,2816.5,2809.06,3838,2003.7,84756,238084782.8,8214
14-11-22,2783.8,2949.2,2775.05,2816.5,2935,2939.9,2908.17,3665,2003.7,407419,1184841930.75,27910
15-11-22,2950,2957.2,2892.85,2939.9,2924,2930.45,2926.18,3665,2003.7,167011,488704961.6,13028
16-11-22,2930,2998,2915,2930.45,2915,2926.95,2960.33,3665,2003.7,246288,729093202.35,15518
17-11-22,2928,2957.9,2893.4,2926.95,2923,2936.3,2934.1,3665,2003.7,109824,322234396.85,10534
18-11-22,2931,2942.8,2869.55,2936.3,2930,2925.5,2904.52,3665,2003.7,98961,287434351.2,9421
21-11-22,2925,2974.85,2905.05,2925.5,2941.5,2930.55,2937.49,3659.25,2003.7,89265,262215115.9,11277
22-11-22,2945.25,2963,2924.3,2930.55,2945.7,2949.15,2946.61,3659.25,2003.7,84728,249660377.25,7411
23-11-22,2942.95,2989,2913.95,2949.15,2944,2953.05,2959.89,3659.25,2003.7,135237,400286414.4,11700
24-11-22,2950,2988,2928.85,2953.05,2950,2944.5,2951.49,3659.25,2003.7,91302,269477094.45,6925
25-11-22,2945.4,3025,2945.4,2944.5,3013.9,3014.5,3000.15,3659.25,2003.7,170086,510283668.65,13369
28-11-22,3039,3055,3003.25,3014.5,3020,3014.7,3028.69,3659.25,2003.7,143984,436083170.7,12061
29-11-22,3034.9,3066.35,3016.05,3014.7,3033.05,3051.55,3048.26,3659.25,2003.7,118030,359786181.7,10314
30-11-22,3053.2,3092.85,3022,3051.55,3064.1,3079.7,3058.62,3659.25,2003.7,75959,232329947.4,8196
1-12-22,3079.95,3248.85,3070,3079.7,3217.25,3201.05,3184.73,3659.25,2003.7,473640,1508415415.35,28039
2-12-22,3201.95,3247.7,3195.05,3201.05,3234.95,3236.35,3227.33,3659.25,2003.7,121361,391671848.3,8643
5-12-22,3243.75,3262.2,3166.5,3236.35,3184.7,3190.6,3197.2,3659.25,2003.7,109839,351177537.4,9587
6-12-22,3190.9,3211.9,3140.5,3190.6,3167.8,3177,3170.58,3659.25,2003.7,90221,286053266.6,8972
7-12-22,3177.2,3214.5,3161.65,3177,3168.05,3176.8,3181.22,3659.25,2003.7,75920,241518553.65,8688
8-12-22,3197.8,3232.95,3174.95,3176.8,3182.15,3183,3200.17,3659.25,2003.7,109177,349384609.45,9965
9-12-22,3183,3219.8,3130.4,3183,3177,3163.8,3180.79,3659.25,2003.7,55075,175182283.9,5068
12-12-22,3188,3200,3086.6,3163.8,3182.8,3184.2,3159.19,3659.25,2003.7,73562,232396643.2,7250
13-12-22,3200,3200,3114.5,3184.2,3157,3152.65,3154.06,3659.25,2003.7,56927,179551175.45,5814
14-12-22,3168.45,3199.9,3150,3152.65,3158,3164.85,3169.79,3659.25,2003.7,47536,150679294.05,4340
15-12-22,3177.8,3180.75,3065,3164.85,3070,3084.5,3122.85,3659.25,2003.7,77255,241255696.35,6106
16-12-22,3074.05,3094.95,3000,3084.5,3050,3061,3048.23,3659.25,2003.7,108455,330596010.35,9663
19-12-22,3070,3088.75,3025,3061,3066.15,3073.45,3065.89,3659.25,2003.7,56397,172907090.75,4343
20-12-22,3073.95,3101.25,3016.75,3073.45,3078.05,3091.45,3060.63,3659.25,2003.7,66446,203366761.3,6552
21-12-22,3091.45,3149.6,2970,3091.45,2992.35,3003.05,3048.74,3659.25,2003.7,125498,382611232.05,16664
